time,mean_G,time,GA_mean,GB_mean,time,GA_mean,GB_mean
685,14.368,685,0,15.116,685,13.412,14.324
686,14.396,686,0,15.082,686,13.4,14.364
687,14.44,687,0,15.104,687,13.406,14.378
688,14.442,688,0,15.104,688,13.446,14.34
689,14.444,689,0,15.12,689,13.494,14.33
690,14.448,690,0,15.176,690,13.504,14.31
691,14.468,691,0,15.168,691,13.524,14.324
692,14.446,692,0,15.17,692,13.53,14.356
693,14.452,693,0,15.16,693,13.554,14.428
694,14.464,694,0,15.16,694,13.56,14.45
695,14.488,695,0,15.184,695,13.604,14.51
696,14.49,696,0,15.2,696,13.624,14.524
697,14.528,697,0,15.21,697,13.642,14.524
698,14.58,698,0,15.214,698,13.668,14.522
699,14.55,699,0,15.244,699,13.66,14.56
700,14.544,700,0,15.258,700,13.664,14.558
701,14.56,701,0,15.298,701,13.694,14.566
702,14.578,702,0,15.37,702,13.752,14.606
703,14.634,703,0,15.358,703,13.798,14.632
704,14.652,704,0,15.328,704,13.802,14.622
705,14.676,705,0,15.348,705,13.818,14.624
706,14.686,706,0,15.306,706,13.84,14.638
707,14.716,707,0,15.32,707,13.842,14.662
708,14.726,708,0,15.28,708,13.796,14.654
709,14.742,709,0,15.282,709,13.84,14.686
710,14.782,710,0,15.3,710,13.874,14.66
711,14.78,711,0,15.31,711,13.886,14.672
712,14.836,712,0,15.352,712,13.938,14.682
713,14.822,713,0,15.384,713,13.956,14.732
714,14.798,714,0,15.41,714,13.956,14.75
715,14.796,715,0,15.432,715,14.014,14.766
716,14.82,716,0,15.444,716,14,14.784
717,14.832,717,0,15.482,717,14.004,14.818
718,14.806,718,0,15.43,718,14.032,14.85
719,14.786,719,0,15.438,719,14.074,14.878
720,14.808,720,0,15.484,720,14.128,14.858
721,14.858,721,0,15.484,721,14.114,14.888
722,14.862,722,0,15.506,722,14.132,14.9
723,14.836,723,0,15.516,723,14.154,14.936
724,14.824,724,0,15.514,724,14.192,14.882
725,14.872,725,0,15.58,725,14.206,14.916
726,14.884,726,0,15.606,726,14.222,14.902
727,14.952,727,0,15.598,727,14.224,14.84
728,14.982,728,0,15.646,728,14.226,14.84
729,14.976,729,0,15.646,729,14.234,14.838
730,14.942,730,0,15.694,730,14.278,14.828
731,14.912,731,0,15.668,731,14.292,14.838
732,14.93,732,0,15.676,732,14.264,14.854
733,14.972,733,0,15.634,733,14.228,14.872
734,14.98,734,0,15.642,734,14.27,14.922
735,14.99,735,0,15.676,735,14.252,14.96
736,14.994,736,0,15.71,736,14.262,14.976
737,14.968,737,0,15.766,737,14.27,14.948
738,15.01,738,0,15.786,738,14.274,14.922
739,15.01,739,0,15.794,739,14.264,14.866
740,15.04,740,0,15.784,740,14.292,14.894
741,15.086,741,0,15.822,741,14.31,14.84
742,15.114,742,0,15.82,742,14.302,14.888
743,15.08,743,0,15.814,743,14.336,14.89
744,15.086,744,0,15.836,744,14.352,14.908
745,15.08,745,0,15.86,745,14.428,14.944
746,15.088,746,0,15.89,746,14.456,14.978
747,15.102,747,0,15.9,747,14.49,14.95
748,15.114,748,0,15.9,748,14.536,14.998
749,15.148,749,0,15.9,749,14.554,14.978
750,15.104,750,0,15.918,750,14.608,15.008
751,15.172,751,0,15.888,751,14.594,14.986
752,15.144,752,0,15.92,752,14.628,15.012
753,15.128,753,0,15.912,753,14.65,15.004
754,15.14,754,0,15.93,754,14.668,14.982
755,15.154,755,0,15.96,755,14.708,15.012
756,15.158,756,0,15.964,756,14.718,15.028
757,15.168,757,0,15.994,757,14.724,15
758,15.194,758,0,16.042,758,14.754,14.998
759,15.172,759,0,16.056,759,14.72,15.004
760,15.188,760,0,16.05,760,14.696,15.038
761,15.216,761,0,16.012,761,14.718,15.03
762,15.18,762,0,16,762,14.726,15.02
763,15.194,763,0,15.942,763,14.668,15.028
764,15.208,764,0,15.948,764,14.69,15.006
765,15.176,765,0,15.93,765,14.69,15.028
766,15.182,766,0,15.976,766,14.742,15.028
767,15.18,767,0,15.98,767,14.754,15.066
768,15.128,768,0,15.948,768,14.754,15.072
769,15.128,769,0,15.968,769,14.744,15.082
770,15.136,770,0,15.95,770,14.738,15.07
771,15.128,771,0,15.978,771,14.736,15.07
772,15.118,772,0,15.978,772,14.738,15.124
773,15.112,773,0,16.026,773,14.756,15.162
774,15.148,774,0,16.034,774,14.772,15.15
775,15.126,775,0,16.018,775,14.782,15.19
776,15.122,776,0,16.01,776,14.814,15.208
777,15.102,777,0,16.036,777,14.774,15.19
778,15.096,778,0,16.036,778,14.776,15.184
779,15.082,779,0,16.062,779,14.818,15.146
780,15.108,780,0,16.058,780,14.834,15.16
781,15.11,781,0,16.054,781,14.806,15.202
782,15.108,782,0,16.064,782,14.802,15.194
783,15.096,783,0,16.08,783,14.802,15.194
784,15.106,784,0,16.04,784,14.784,15.228
785,15.106,785,0,16.066,785,14.794,15.208
786,15.086,786,0,16.096,786,14.772,15.18
787,15.11,787,0,16.126,787,14.806,15.202
788,15.136,788,0,16.142,788,14.818,15.234
789,15.18,789,0,16.154,789,14.784,15.294
790,15.224,790,0,16.166,790,14.794,15.33
791,15.248,791,0,16.18,791,14.822,15.384
792,15.218,792,0,16.18,792,14.838,15.39
793,15.232,793,0,16.206,793,14.84,15.396
794,15.248,794,0,16.206,794,14.864,15.416
795,15.268,795,0,16.204,795,14.816,15.452
796,15.212,796,0,16.226,796,14.802,15.46
797,15.216,797,0,16.256,797,14.836,15.47
798,15.238,798,0,16.242,798,14.842,15.444
799,15.266,799,0,16.286,799,14.82,15.448
800,15.292,800,0,16.284,800,14.838,15.442
801,15.268,801,0,16.29,801,14.87,15.428
802,15.298,802,0,16.31,802,14.844,15.454
803,15.314,803,0,16.352,803,14.874,15.458
804,15.302,804,0,16.392,804,14.874,15.48
805,15.276,805,0,16.37,805,14.878,15.472
806,15.232,806,0,16.346,806,14.916,15.544
807,15.246,807,0,16.37,807,14.904,15.556
808,15.236,808,0,16.372,808,14.892,15.558
809,15.254,809,0,16.378,809,14.862,15.584
810,15.178,810,0,16.346,810,14.822,15.606
811,15.182,811,0,16.39,811,14.796,15.62
812,15.164,812,0,16.368,812,14.844,15.644
813,15.188,813,0,16.32,813,14.876,15.642
814,15.2,814,0,16.3,814,14.876,15.666
815,15.196,815,0,16.374,815,14.814,15.668
816,15.22,816,0,16.382,816,14.804,15.684
817,15.214,817,0,16.412,817,14.844,15.702
818,15.202,818,0,16.414,818,14.848,15.68
819,15.146,819,0,16.394,819,14.9,15.666
820,15.148,820,0,16.398,820,14.894,15.648
821,15.13,821,0,16.426,821,14.948,15.59
822,15.118,822,0,16.428,822,14.986,15.572
823,15.16,823,0,16.434,823,14.976,15.56
824,15.098,824,0,16.452,824,15.036,15.558
825,15.112,825,0,16.49,825,15.064,15.576
826,15.144,826,0,16.494,826,15.082,15.552
827,15.126,827,0,16.476,827,15.104,15.564
828,15.134,828,0,16.5,828,15.086,15.54
829,15.164,829,0,16.48,829,15.064,15.536
830,15.22,830,0,16.484,830,15.066,15.516
831,15.208,831,0,16.446,831,15.06,15.496
832,15.236,832,0,16.468,832,15.108,15.498
833,15.248,833,0,16.496,833,15.104,15.476
834,15.212,834,0,16.482,834,15.128,15.498
835,15.258,835,0,16.484,835,15.156,15.46
836,15.24,836,0,16.48,836,15.162,15.462
837,15.234,837,0,16.494,837,15.16,15.482
838,15.25,838,0,16.516,838,15.236,15.466
839,15.266,839,0,16.552,839,15.244,15.486
840,15.264,840,0,16.55,840,15.264,15.464
841,15.304,841,0,16.524,841,15.288,15.51
842,15.306,842,0,16.538,842,15.28,15.532
843,15.296,843,0,16.526,843,15.314,15.51
844,15.344,844,0,16.52,844,15.286,15.552
845,15.372,845,0,16.542,845,15.252,15.528
846,15.376,846,0,16.532,846,15.274,15.556
847,15.366,847,0,16.524,847,15.266,15.568
848,15.366,848,0,16.526,848,15.278,15.598
849,15.374,849,0,16.538,849,15.258,15.536
850,15.37,850,0,16.506,850,15.27,15.518
851,15.432,851,0,16.48,851,15.264,15.51
852,15.47,852,0,16.464,852,15.288,15.486
853,15.466,853,0,16.444,853,15.278,15.528
854,15.478,854,0,16.462,854,15.27,15.51
855,15.518,855,0,16.482,855,15.254,15.514
856,15.53,856,0,16.478,856,15.252,15.53
857,15.548,857,0,16.48,857,15.25,15.566
858,15.52,858,0,16.472,858,15.22,15.588
859,15.526,859,0,16.458,859,15.236,15.592
860,15.558,860,0,16.456,860,15.196,15.598
861,15.596,861,0,16.45,861,15.162,15.586
862,15.572,862,0,16.418,862,15.134,15.602
863,15.622,863,0,16.45,863,15.122,15.594
864,15.614,864,0,16.466,864,15.138,15.656
865,15.672,865,0,16.484,865,15.14,15.632
866,15.632,866,0,16.47,866,15.164,15.65
867,15.66,867,0,16.476,867,15.214,15.674
868,15.692,868,0,16.492,868,15.212,15.682
869,15.73,869,0,16.534,869,15.216,15.718
870,15.698,870,0,16.526,870,15.214,15.74
871,15.764,871,0,16.546,871,15.266,15.722
872,15.748,872,0,16.552,872,15.264,15.728
873,15.754,873,0,16.544,873,15.32,15.718
874,15.834,874,0,16.55,874,15.32,15.694
875,15.818,875,0,16.554,875,15.354,15.708
876,15.792,876,0,16.566,876,15.39,15.7
877,15.81,877,0,16.542,877,15.378,15.734
878,15.844,878,0,16.57,878,15.412,15.706
879,15.842,879,0,16.59,879,15.456,15.706
880,15.876,880,0,16.596,880,15.442,15.718
881,15.91,881,0,16.628,881,15.456,15.69
882,15.914,882,0,16.66,882,15.476,15.65
883,15.93,883,0,16.672,883,15.482,15.604
884,15.928,884,0,16.628,884,15.466,15.59
885,15.942,885,0,16.604,885,15.482,15.58
886,15.946,886,0,16.636,886,15.49,15.588
887,15.958,887,0,16.658,887,15.482,15.588
888,15.954,888,0,16.652,888,15.464,15.554
889,15.95,889,0,16.658,889,15.478,15.54
890,15.944,890,0,16.638,890,15.51,15.576
891,15.946,891,0,16.614,891,15.554,15.59
892,15.968,892,0,16.626,892,15.578,15.544
893,15.954,893,0,16.636,893,15.56,15.574
894,15.974,894,0,16.664,894,15.516,15.606
895,16.016,895,0,16.654,895,15.512,15.616
896,15.984,896,0,16.668,896,15.536,15.626
897,15.984,897,0,16.696,897,15.52,15.618
898,15.98,898,0,16.658,898,15.5,15.656
899,16.014,899,0,16.626,899,15.538,15.644
900,16.038,900,0,16.578,900,15.556,15.646
901,16.038,901,0,16.552,901,15.558,15.656
902,16.022,902,0,16.562,902,15.586,15.636
903,15.996,903,0,16.578,903,15.534,15.62
904,16.022,904,0,16.598,904,15.57,15.622
905,16.062,905,0,16.622,905,15.572,15.65
906,16.072,906,0,16.616,906,15.606,15.63
907,16.058,907,0,16.646,907,15.65,15.65
908,16.064,908,0,16.588,908,15.622,15.658
909,16.086,909,0,16.58,909,15.622,15.612
910,16.076,910,0,16.608,910,15.624,15.608
911,16.14,911,0,16.594,911,15.586,15.634
912,16.088,912,0,16.54,912,15.57,15.626
913,16.074,913,0,16.55,913,15.562,15.662
914,16.102,914,0,16.566,914,15.592,15.66
915,16.092,915,0,16.518,915,15.564,15.616
916,16.114,916,0,16.508,916,15.572,15.586
917,16.114,917,0,16.504,917,15.556,15.578
918,16.128,918,0,16.512,918,15.568,15.646
919,16.132,919,0,16.524,919,15.586,15.67
920,16.14,920,0,16.554,920,15.57,15.676
921,16.15,921,0,16.582,921,15.548,15.696
922,16.178,922,0,16.604,922,15.516,15.69
923,16.152,923,0,16.576,923,15.566,15.712
924,16.196,924,0,16.62,924,15.582,15.738
925,16.178,925,0,16.62,925,15.558,15.734
926,16.152,926,0,16.566,926,15.614,15.762
927,16.156,927,0,16.564,927,15.606,15.79
928,16.148,928,0,16.57,928,15.606,15.784
929,16.172,929,0,16.586,929,15.632,15.79
930,16.234,930,0,16.614,930,15.626,15.772
931,16.258,931,0,16.616,931,15.632,15.816
932,16.246,932,0,16.622,932,15.584,15.804
933,16.27,933,0,16.658,933,15.588,15.782
934,16.274,934,0,16.686,934,15.596,15.744
935,16.24,935,0,16.744,935,15.602,15.732
936,16.26,936,0,16.776,936,15.568,15.722
937,16.292,937,0,16.768,937,15.562,15.73
938,16.292,938,0,16.794,938,15.57,15.738
939,16.282,939,0,16.796,939,15.586,15.738
940,16.31,940,0,16.834,940,15.646,15.72
941,16.28,941,0,16.852,941,15.67,15.752
942,16.28,942,0,16.816,942,15.738,15.79
943,16.244,943,0,16.804,943,15.772,15.852
944,16.222,944,0,16.852,944,15.836,15.908
945,16.182,945,0,16.86,945,15.87,15.9
946,16.196,946,0,16.814,946,15.804,15.914
947,16.156,947,0,16.812,947,15.816,15.906
948,16.136,948,0,16.784,948,15.838,15.92
949,16.158,949,0,16.788,949,15.812,15.886
950,16.166,950,0,16.776,950,15.826,15.894
951,16.178,951,0,16.786,951,15.812,15.878
952,16.184,952,0,16.77,952,15.84,15.866
953,16.228,953,0,16.734,953,15.824,15.868
954,16.202,954,0,16.724,954,15.828,15.868
955,16.202,955,0,16.706,955,15.796,15.842
956,16.21,956,0,16.696,956,15.812,15.852
957,16.236,957,0,16.71,957,15.788,15.874
958,16.208,958,0,16.688,958,15.764,15.83
959,16.168,959,0,16.684,959,15.758,15.78
960,16.218,960,0,16.694,960,15.784,15.776
961,16.216,961,0,16.73,961,15.792,15.814
962,16.24,962,0,16.7,962,15.782,15.808
963,16.228,963,0,16.716,963,15.776,15.836
964,16.228,964,0,16.716,964,15.776,15.82
965,16.222,965,0,16.786,965,15.768,15.818
966,16.25,966,0,16.78,966,15.754,15.82
967,16.272,967,0,16.77,967,15.742,15.804
968,16.284,968,0,16.768,968,15.744,15.806
969,16.272,969,0,16.816,969,15.778,15.804
970,16.312,970,0,16.824,970,15.766,15.804
971,16.306,971,0,16.802,971,15.778,15.82
972,16.334,972,0,16.812,972,15.762,15.8
973,16.36,973,0,16.818,973,15.8,15.788
974,16.366,974,0,16.81,974,15.82,15.778
975,16.372,975,0,16.798,975,15.844,15.788
976,16.384,976,0,16.786,976,15.816,15.792
977,16.382,977,0,16.78,977,15.814,15.752
978,16.362,978,0,16.798,978,15.802,15.722
979,16.37,979,0,16.812,979,15.826,15.726
980,16.37,980,0,16.846,980,15.828,15.728
981,16.396,981,0,16.818,981,15.848,15.73
982,16.42,982,0,16.804,982,15.834,15.718
983,16.39,983,0,16.768,983,15.846,15.706
984,16.45,984,0,16.792,984,15.832,15.702
985,16.47,985,0,16.826,985,15.832,15.696
986,16.472,986,0,16.906,986,15.826,15.726
987,16.45,987,0,16.946,987,15.792,15.74
988,16.458,988,0,16.934,988,15.782,15.762
989,16.472,989,0,16.936,989,15.776,15.764
990,16.426,990,0,16.952,990,15.806,15.772
991,16.39,991,0,16.938,991,15.818,15.812
992,16.372,992,0,16.926,992,15.864,15.808
993,16.374,993,0,16.932,993,15.832,15.816
994,16.354,994,0,16.942,994,15.824,15.808
995,16.39,995,0,16.916,995,15.872,15.766
996,16.392,996,0,16.916,996,15.862,15.734
997,16.388,997,0,16.896,997,15.816,15.736
998,16.38,998,0,16.892,998,15.812,15.722
999,16.376,999,0,16.92,999,15.792,15.726
1000,16.378,1000,0,16.928,1000,15.784,15.73
1001,16.356,1001,0,16.926,1001,15.744,15.726
1002,16.306,1002,0,16.936,1002,15.766,15.718
1003,16.332,1003,0,16.942,1003,15.786,15.716
1004,16.354,1004,0,16.958,1004,15.786,15.694
1005,16.346,1005,0,16.946,1005,15.804,15.71
1006,16.366,1006,0,16.998,1006,15.786,15.734
1007,16.386,1007,0,16.988,1007,15.828,15.786
1008,16.414,1008,0,16.962,1008,15.802,15.778
1009,16.458,1009,0,16.962,1009,15.806,15.746
1010,16.468,1010,0,16.964,1010,15.75,15.768
1011,16.514,1011,0,16.962,1011,15.712,15.712
1012,16.49,1012,0,16.924,1012,15.698,15.702
1013,16.47,1013,0,16.904,1013,15.7,15.694
1014,16.474,1014,0,16.9,1014,15.74,15.708
1015,16.5,1015,0,16.898,1015,15.75,15.708
1016,16.536,1016,0,16.856,1016,15.792,15.708
1017,16.52,1017,0,16.876,1017,15.784,15.718
1018,16.524,1018,0,16.862,1018,15.76,15.664
1019,16.512,1019,0,16.89,1019,15.732,15.64
1020,16.542,1020,0,16.868,1020,15.75,15.616
1021,16.53,1021,0,16.802,1021,15.798,15.614
1022,16.506,1022,0,16.832,1022,15.804,15.556
1023,16.528,1023,0,16.86,1023,15.808,15.57
1024,16.508,1024,0,16.866,1024,15.804,15.542
1025,16.458,1025,0,16.894,1025,15.852,15.512
1026,16.462,1026,0,16.85,1026,15.892,15.52
1027,16.456,1027,0,16.818,1027,15.902,15.55
1028,16.456,1028,0,16.834,1028,15.918,15.592
1029,16.452,1029,0,16.86,1029,15.928,15.608
1030,16.426,1030,0,16.882,1030,15.91,15.628
1031,16.436,1031,0,16.884,1031,15.894,15.658
1032,16.458,1032,0,16.852,1032,15.924,15.668
1033,16.43,1033,0,16.84,1033,15.916,15.68
1034,16.414,1034,0,16.838,1034,15.902,15.706
1035,16.422,1035,0,16.836,1035,15.916,15.762
1036,16.448,1036,0,16.874,1036,15.88,15.846
1037,16.438,1037,0,16.896,1037,15.868,15.866
1038,16.41,1038,0,16.92,1038,15.874,15.896
1039,16.416,1039,0,16.912,1039,15.87,15.908
1040,16.38,1040,0,16.932,1040,15.888,15.898
1041,16.368,1041,0,16.94,1041,15.93,15.878
1042,16.364,1042,0,16.97,1042,15.942,15.876
1043,16.368,1043,0,16.982,1043,15.95,15.836
1044,16.358,1044,0,16.976,1044,15.982,15.866
1045,16.41,1045,0,16.938,1045,15.982,15.868
1046,16.406,1046,0,16.906,1046,15.98,15.886
1047,16.45,1047,0,16.928,1047,15.954,15.89
1048,16.462,1048,0,16.936,1048,15.946,15.886
1049,16.472,1049,0,16.958,1049,15.936,15.922
1050,16.466,1050,0,16.986,1050,15.934,15.846
1051,16.424,1051,0,16.994,1051,15.938,15.862
1052,16.412,1052,0,16.994,1052,15.968,15.856
1053,16.4,1053,0,17.006,1053,15.956,15.868
1054,16.412,1054,0,17.008,1054,15.914,15.876
1055,16.394,1055,0,17.028,1055,15.916,15.906
1056,16.376,1056,0,17.056,1056,15.97,15.904
1057,16.366,1057,0,17.07,1057,15.922,15.96
1058,16.37,1058,0,17.068,1058,15.906,15.948
1059,16.41,1059,0,17.092,1059,15.846,15.936
1060,16.442,1060,0,17.136,1060,15.898,15.952
1061,16.44,1061,0,17.106,1061,15.926,15.94
1062,16.48,1062,0,17.098,1062,15.932,15.912
1063,16.454,1063,0,17.12,1063,15.908,15.882
1064,16.428,1064,0,17.11,1064,15.878,15.898
1065,16.414,1065,0,17.126,1065,15.86,15.9
1066,16.41,1066,0,17.146,1066,15.842,15.906
1067,16.368,1067,0,17.112,1067,15.886,15.928
1068,16.378,1068,0,17.104,1068,15.94,15.924
1069,16.384,1069,0,17.142,1069,15.936,15.9
1070,16.4,1070,0,17.146,1070,15.982,15.896
1071,16.356,1071,0,17.164,1071,15.962,15.898
1072,16.358,1072,0,17.152,1072,15.948,15.87
1073,16.378,1073,0,17.16,1073,15.944,15.9
1074,16.36,1074,0,17.15,1074,15.948,15.872
1075,16.384,1075,0,17.16,1075,15.924,15.902
1076,16.398,1076,0,17.156,1076,15.918,15.92
1077,16.396,1077,0,17.122,1077,15.93,15.92
1078,16.402,1078,0,17.09,1078,15.922,15.928
1079,16.412,1079,0,17.046,1079,15.964,15.934
1080,16.456,1080,0,17.064,1080,15.992,15.958
1081,16.434,1081,0,17.104,1081,16.024,15.968
1082,16.398,1082,0,17.112,1082,16.054,16.014
1083,16.362,1083,0,17.082,1083,16.038,16.03
1084,16.382,1084,0,17.048,1084,16.016,16.064
1085,16.352,1085,0,17.05,1085,16,16.066
1086,16.348,1086,0,17.07,1086,16.03,16.086
1087,16.392,1087,0,17.072,1087,16.01,16.092
1088,16.394,1088,0,17.074,1088,16.03,16.052
1089,16.422,1089,0,17.062,1089,16.042,16.054
1090,16.42,1090,0,17.032,1090,16.02,16.076
1091,16.422,1091,0,16.996,1091,16.05,16.04
1092,16.424,1092,0,17.012,1092,16.05,16.028
1093,16.422,1093,0,17.026,1093,16.044,16.018
1094,16.402,1094,0,16.996,1094,16.082,16.05
1095,16.406,1095,0,17.01,1095,16.104,16.064
1096,16.404,1096,0,17.042,1096,16.112,16.074
1097,16.356,1097,0,17.032,1097,16.12,16.088
1098,16.34,1098,0,17.026,1098,16.114,16.076
1099,16.324,1099,0,17.04,1099,16.12,16.1
1100,16.34,1100,0,17.026,1100,16.116,16.122
1101,16.348,1101,0,17.026,1101,16.102,16.098
1102,16.374,1102,0,17.032,1102,16.088,16.062
1103,16.36,1103,0,16.99,1103,16.084,16.044
1104,16.352,1104,0,17.016,1104,16.036,16.032
1105,16.362,1105,0,16.992,1105,16.03,16.034
1106,16.312,1106,0,16.994,1106,16.032,16.068
1107,16.318,1107,0,16.968,1107,16.028,16.118
1108,16.248,1108,0,17.004,1108,16.052,16.148
1109,16.224,1109,0,17.054,1109,16.018,16.138
1110,16.238,1110,0,17.044,1110,16.012,16.134
1111,16.258,1111,0,16.996,1111,16.024,16.14
1112,16.28,1112,0,16.996,1112,16.012,16.17
1113,16.266,1113,0,16.99,1113,16.014,16.172
1114,16.236,1114,0,16.97,1114,16.03,16.148
1115,16.256,1115,0,16.98,1115,16.032,16.176
1116,16.264,1116,0,17.01,1116,16.044,16.178
1117,16.258,1117,0,17.068,1117,16.034,16.172
1118,16.266,1118,0,17.088,1118,15.994,16.194
1119,16.272,1119,0,17.084,1119,16.002,16.194
1120,16.32,1120,0,17.102,1120,16.02,16.216
1121,16.336,1121,0,17.09,1121,16.054,16.202
1122,16.312,1122,0,17.092,1122,16.03,16.192
1123,16.312,1123,0,17.096,1123,16.044,16.192
1124,16.334,1124,0,17.104,1124,16.084,16.226
1125,16.342,1125,0,17.08,1125,16.122,16.204
1126,16.372,1126,0,17.108,1126,16.072,16.244
1127,16.382,1127,0,17.072,1127,16.076,16.276
1128,16.378,1128,0,17.032,1128,16.068,16.29
1129,16.408,1129,0,17.06,1129,16.088,16.33
1130,16.428,1130,0,17.062,1130,16.072,16.322
1131,16.418,1131,0,17.072,1131,16.092,16.336
1132,16.438,1132,0,17.044,1132,16.05,16.314
1133,16.404,1133,0,17.104,1133,16.074,16.228
1134,16.408,1134,0,17.1,1134,16.068,16.214
1135,16.43,1135,0,17.09,1135,16.082,16.264
1136,16.414,1136,0,17.128,1136,16.068,16.246
1137,16.402,1137,0,17.104,1137,16.052,16.24
1138,16.372,1138,0,17.094,1138,16.008,16.212
1139,16.34,1139,0,17.084,1139,16.042,16.202
